customer_id,month,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch
101450,3,10,835.25,13,0,0,1,0
101450,4,20,1817.52,6,0,1,1,0
101450,5,18,1754.56,6,0,1,1,0
101450,6,25,2791.5,13,0,1,1,0
101451,1,7,940.81,13,0,1,1,0
101451,2,8,907.54,20,1,0,0,0
101451,3,3,282.29,15,1,0,1,0
101451,4,5,316.78,8,0,1,1,0
101451,5,6,637.82,14,0,0,0,0
101451,6,5,595.29,16,0,1,1,0
101452,1,10,257.16,4,0,0,1,0
101452,2,11,1461.06,13,0,1,1,0
101452,3,14,1427.67,12,0,0,1,0
101452,4,17,699.71,12,0,1,1,0
101452,5,9,1134.26,10,0,1,0,0
101452,6,8,700.22,12,0,0,0,1
101453,1,12,1504.39,12,0,0,0,0
101453,2,18,681.04,13,2,0,1,0
101453,3,12,1030.1,19,0,0,1,1
101453,4,13,448.98,19,0,0,1,0
101453,5,14,831.77,4,0,0,1,1
101453,6,9,432.13,15,0,1,1,1
101454,1,9,594.7,17,0,0,1,0
101454,2,9,1314.79,10,1,0,0,0
101454,3,12,1138.3,4,0,0,1,0
101454,4,10,461.45,13,0,0,1,0
101454,5,6,319.98,12,0,0,0,0
101454,6,12,1135.18,10,2,0,0,1
101455,1,13,1161.66,11,0,1,1,0
101455,2,12,847.89,4,0,1,1,1
101455,3,8,386.73,9,1,0,1,0
101455,4,10,540.53,4,1,0,0,0
101455,5,9,674.22,10,1,1,1,0
101455,6,7,306.62,5,1,0,1,1
101456,1,6,273.32,13,0,1,0,0
101456,2,9,1342.95,7,0,1,1,0
101456,3,5,343.84,15,1,1,1,1
101456,4,9,746.38,16,0,0,1,0
101456,5,5,728.81,14,1,1,1,1
101456,6,5,428.55,9,0,0,1,1
101457,1,17,885.72,4,0,0,1,1
101457,2,14,370.82,12,1,1,1,0
101457,3,25,1211.32,7,0,1,1,1
101457,4,22,1962.74,8,0,1,1,0
101457,5,12,525.94,12,0,0,0,0
101457,6,27,571.35,21,1,0,1,0
101458,1,8,1131.9,11,0,0,1,0
101458,2,7,600.6,16,1,0,0,0
101458,3,5,661.03,6,1,0,1,0
101458,4,9,337.05,10,0,0,1,1
101458,5,6,139.47,11,0,0,0,1
101458,6,7,994.74,13,0,1,1,0
101459,1,12,1439.9,17,0,1,1,0
101459,2,5,164.65,13,0,0,1,0
101459,3,5,592.75,11,1,1,1,0
101459,4,10,558.04,15,0,0,0,0
101459,5,11,692.05,13,0,0,1,0
101459,6,7,915.31,11,1,1,0,0
101460,1,8,264.31,15,0,0,1,0
101460,2,5,166.33,12,0,1,0,0
101460,3,8,438.18,11,0,0,1,0
101460,4,4,467.38,15,0,1,0,1
101460,5,9,472.35,10,0,1,1,0
101460,6,9,696.9,9,0,0,0,1
101461,1,12,1369.36,13,0,1,1,0
101461,2,18,2256.8,9,2,0,0,0
101461,3,22,3014.85,16,0,0,1,0
101461,4,20,1602.89,14,1,0,1,0
101461,5,11,1325.95,11,0,1,1,0
101461,6,17,2511.49,9,0,1,0,0
101462,1,18,747.03,10,0,1,0,1
101462,2,15,439.4,12,0,1,0,0
101462,3,20,753.02,17,1,1,1,0
101462,4,10,1484.84,8,0,1,1,0
101462,5,17,514.49,11,0,1,1,0
101462,6,7,866.66,12,0,0,1,0
101463,1,7,447.76,4,0,1,1,1
101463,2,7,848.97,10,0,0,1,0
101463,3,9,1249.14,10,0,0,1,1
101463,4,8,1043.75,16,0,1,1,0
101463,5,9,1043.72,6,0,0,1,0
101463,6,11,1115.54,14,1,0,1,0
101464,1,12,638.58,13,0,1,0,0
101464,2,13,650.71,12,0,1,0,0
101464,3,8,718.25,22,0,1,1,0
101464,4,11,1598.4,11,0,0,1,0
101464,5,10,524.7,14,0,1,1,0
101464,6,14,483.5,13,0,1,0,0
101465,1,30,1096.56,16,1,0,1,0
101465,2,23,1547.56,21,0,0,0,0
101465,3,20,2137.99,6,0,1,1,0
101465,4,23,2360.06,28,1,1,0,0
101465,5,23,761.0,10,0,0,1,1
101465,6,31,3359.02,14,0,1,1,0
101466,1,7,988.18,14,1,0,1,0
101466,2,7,872.85,8,0,1,1,0
101466,3,10,441.91,17,0,1,1,0
101466,4,10,1495.82,11,0,0,1,1
101466,5,8,316.73,10,0,0,1,0
101466,6,8,517.29,14,0,1,1,0
101467,1,13,1320.16,6,0,0,1,0
101467,2,18,1187.81,4,0,1,1,0
101467,3,21,2117.74,18,0,1,1,0
101467,4,11,1140.1,12,1,1,0,0
101467,5,18,2154.98,10,0,0,1,0
101467,6,22,1359.68,10,0,1,1,0
101468,1,19,1477.72,18,0,0,0,1
101468,2,18,1444.62,12,0,1,1,0
101468,3,9,905.92,13,0,0,0,0
101468,4,8,884.28,10,0,1,1,0
101468,5,9,759.76,15,2,0,1,0
101468,6,18,564.73,12,1,0,1,1
101469,1,6,533.53,14,1,0,1,0
101469,2,4,568.48,23,0,0,1,0
101469,3,6,733.55,17,1,1,0,1
101469,4,5,552.98,18,0,0,0,0
101469,5,4,253.59,16,0,0,1,0
101469,6,4,87.29,16,0,1,1,0
101470,1,27,3112.72,22,2,1,1,0
101470,2,12,881.0,15,0,1,1,0
101470,3,26,1995.88,20,0,0,1,0
101470,4,13,1854.2,9,1,0,1,0
101470,5,21,3043.42,17,1,1,0,1
101470,6,12,1291.23,8,1,1,0,0
101471,1,19,804.32,9,1,0,1,0
101471,2,13,609.27,9,0,0,1,0
101471,3,15,1000.27,9,1,0,0,0
101471,4,14,2092.28,12,1,0,1,1
101471,5,15,1464.66,7,0,0,0,0
101471,6,18,694.05,4,1,0,1,0
101472,1,10,879.07,12,0,0,1,0
101472,2,8,1104.11,7,0,1,0,0
101472,3,9,713.67,11,0,1,0,0
101472,4,4,516.11,5,0,0,1,0
101472,5,8,697.41,6,0,1,1,0
101472,6,9,576.13,21,0,1,1,0
101473,1,24,2392.71,9,0,0,1,0
101473,2,15,1784.39,7,2,0,0,0
101473,3,14,1579.14,22,2,0,0,1
101473,4,12,641.05,10,0,0,1,0
101473,5,25,2289.17,11,1,0,1,1
101473,6,26,3526.48,16,0,1,1,1
101474,1,11,1329.34,12,2,1,1,1
101474,2,10,423.73,16,0,1,0,0
101474,3,16,588.95,18,2,1,1,0
101474,4,9,1185.46,11,0,0,1,0
101474,5,20,2709.26,9,1,1,1,0
101474,6,9,1081.91,11,0,0,1,0
101475,1,15,1720.0,16,1,1,1,0
101475,2,21,440.16,11,0,0,1,1
101475,3,18,1775.1,15,2,0,1,1
101475,4,18,1680.24,11,0,1,1,0
101475,5,17,1285.66,6,1,1,0,0
101475,6,22,2659.9,23,0,1,0,0
101476,1,3,133.83,14,0,1,1,0
101476,2,5,139.02,15,0,0,1,0
101476,3,3,124.05,12,0,0,1,1
101476,4,5,150.82,8,1,0,1,0
101476,5,6,125.97,9,0,1,0,0
101476,6,7,438.67,18,0,1,1,0
101477,1,8,944.28,14,1,0,0,0
101477,2,6,211.29,8,0,0,1,1
101477,3,15,949.22,16,0,0,1,0
101477,4,10,543.91,15,0,0,0,1
101477,5,13,541.95,19,0,1,1,0
101477,6,6,273.03,20,0,0,1,0
101478,1,10,212.93,17,0,1,1,1
101478,2,10,405.59,21,1,0,1,1
101478,3,7,157.92,7,1,1,1,0
101478,4,12,1221.0,14,0,0,1,1
101478,5,6,245.29,15,1,0,1,0
101478,6,6,885.57,8,0,1,1,0
101479,1,10,1380.81,19,0,1,0,1
101479,2,8,813.49,13,0,1,1,0
101479,3,11,647.13,16,0,0,0,0
101479,4,13,1358.77,16,0,1,0,0
101479,5,13,933.88,18,0,1,1,0
101479,6,11,702.48,12,0,1,1,0
101480,1,26,3443.22,6,0,0,1,0
101480,2,16,1308.71,7,1,1,1,0
101480,3,24,1634.88,10,1,1,1,0
101480,4,18,2554.11,16,3,0,0,1
101480,5,15,1803.95,15,0,1,1,0
101480,6,29,1577.28,18,0,0,1,0
101481,1,12,1645.37,9,0,1,1,0
101481,2,9,1315.58,7,0,0,1,0
101481,3,14,1728.04,7,0,0,0,0
101481,4,17,1891.03,7,0,1,1,0
101481,5,21,1107.16,7,0,0,1,0
101481,6,11,1516.88,13,0,0,1,0
101482,1,33,1200.51,6,0,1,1,1
101482,2,25,693.78,11,0,0,1,1
101482,3,15,353.22,12,1,1,1,0
101482,4,18,771.52,9,0,0,1,0
101482,5,33,1940.97,7,0,0,0,0
101482,6,24,3598.91,11,0,0,0,1
101483,1,13,1340.31,11,0,1,0,0
101483,2,10,535.17,7,0,1,1,0
101483,3,12,1471.23,15,0,0,1,0
101483,4,7,153.33,11,0,1,1,1
101483,5,8,186.97,16,3,1,1,0
101483,6,9,563.04,19,1,0,1,1
101484,1,36,3529.26,12,0,0,1,0
101484,2,32,1909.41,20,1,1,1,0
101484,3,24,2621.29,9,0,1,1,0
101484,4,23,501.84,8,0,0,1,0
101484,5,35,2257.62,9,2,0,0,0
101484,6,23,889.59,11,0,0,1,0
101485,1,16,950.56,16,1,0,1,0
101485,2,27,1754.85,16,3,0,1,1
101485,3,23,2827.66,14,1,0,0,0
101485,4,28,3654.45,12,0,0,1,0
101485,5,30,1239.82,18,0,0,1,0
101485,6,19,1744.18,11,2,1,0,0
101486,1,25,1740.64,13,0,1,0,0
101486,2,13,1939.77,15,0,0,1,0
101486,3,13,1007.39,15,0,1,0,0
101486,4,23,3059.77,9,0,0,1,0
101486,5,20,924.52,8,0,0,1,0
101486,6,22,1120.96,11,0,0,1,1
101487,1,17,361.5,13,1,1,1,1
101487,2,15,2037.92,12,1,1,0,0
101487,3,17,541.02,7,0,0,0,1
101487,4,12,1260.92,13,0,1,1,0
101487,5,21,796.7,9,0,0,1,0
101487,6,21,520.8,15,0,0,1,0
101488,1,17,1722.22,6,0,0,0,0
101488,2,18,458.17,13,0,0,1,0
101488,3,14,1809.9,12,1,1,0,0
101488,4,16,512.12,16,1,1,0,0
101488,5,18,1397.33,7,0,0,1,0
101488,6,18,1581.89,4,0,0,1,0
101489,1,6,844.12,9,0,1,0,1
101489,2,6,130.83,13,0,1,1,0
101489,3,7,308.56,15,0,0,0,1
101489,4,4,100.52,12,1,1,1,0
101489,5,3,444.87,13,0,0,1,0
101489,6,7,397.06,8,1,0,0,0
101490,1,6,297.28,6,0,0,0,1
101490,2,4,534.46,15,1,1,1,0
101490,3,6,281.31,11,0,1,1,0
101490,4,8,200.94,11,1,0,1,0
101490,5,6,632.51,10,0,0,1,0
101490,6,5,130.11,17,0,0,1,0
101491,1,12,1494.66,13,0,1,1,1
101491,2,18,1999.22,11,0,0,1,1
101491,3,17,1121.59,8,1,0,1,1
101491,4,17,2359.56,12,0,0,1,0
101491,5,9,256.17,13,0,0,0,0
101491,6,14,1795.97,12,0,0,1,1
101492,1,6,453.8,15,0,0,1,0
101492,2,6,149.74,6,1,0,1,0
101492,3,11,463.05,15,1,0,0,0
101492,4,13,1375.26,7,1,0,0,0
101492,5,8,803.08,13,0,1,1,0
101492,6,10,608.1,19,0,1,0,1
101493,1,18,1884.61,13,0,1,1,0
101493,2,9,1321.43,16,0,0,0,0
101493,3,16,593.51,9,1,1,1,1
101493,4,16,817.27,11,2,1,1,0
101493,5,16,737.57,19,1,1,1,0
101493,6,14,1692.14,22,0,1,0,0
101494,1,16,1479.06,13,0,0,1,0
101494,2,13,500.0,7,0,0,1,0
101494,3,11,505.93,6,0,0,1,0
101494,4,8,487.68,12,0,0,1,0
101494,5,9,824.95,9,0,0,0,0
101494,6,6,853.68,10,1,0,0,1
101495,1,13,900.54,13,0,0,0,0
101495,2,10,1247.55,16,0,0,1,1
101495,3,14,953.18,18,0,1,1,0
101495,4,12,1768.77,23,0,0,1,1
101495,5,17,658.32,7,1,1,1,1
101495,6,15,1392.22,10,2,0,1,0
101496,1,20,568.91,8,0,1,1,0
101496,2,26,747.54,11,0,0,0,0
101496,3,19,2406.82,13,0,1,1,1
101496,4,18,564.82,11,0,1,1,1
101496,5,25,971.91,13,1,1,1,0
101496,6,11,445.05,11,0,0,1,0
101497,1,8,196.27,9,0,1,1,1
101497,2,14,1946.54,19,4,0,1,0
101497,3,13,1187.71,12,0,1,1,0
101497,4,19,2185.32,15,0,1,1,0
101497,5,13,1870.47,9,0,0,0,0
101497,6,7,879.35,7,0,0,1,0
101498,1,11,1278.41,10,0,1,1,1
101498,2,11,569.06,8,0,0,1,0
101498,3,11,1534.15,11,0,1,1,0
101498,4,12,1314.86,14,0,0,1,1
101498,5,17,503.23,3,1,0,1,0
101498,6,17,2300.38,11,0,0,1,0
101499,1,11,1037.4,5,0,1,1,1
101499,2,15,899.07,10,0,1,1,0
101499,3,8,987.36,10,0,1,1,0
101499,4,14,1391.03,17,0,0,1,0
101499,5,13,841.68,23,0,0,1,0
101499,6,15,1133.6,11,1,1,1,0
101500,1,4,401.33,12,0,0,0,0
101500,2,2,111.77,12,0,0,0,0
101500,3,3,81.53,3,0,0,1,0
101500,4,2,198.24,4,0,0,1,0
101500,5,4,435.02,13,0,1,1,0
101500,6,5,476.31,13,1,0,0,1
101501,1,12,1459.98,10,1,1,1,0
101501,2,11,1095.15,10,2,1,0,0
101501,3,8,904.77,18,0,1,1,1
101501,4,7,199.44,5,0,0,0,0
101501,5,9,833.48,3,1,1,1,0
101501,6,8,384.15,7,0,1,1,1
101502,1,15,1177.7,9,1,0,1,0
101502,2,13,675.68,12,0,0,1,0
101502,3,27,1885.9,13,0,0,0,0
101502,4,17,2157.81,20,1,0,0,0
101502,5,14,891.07,10,0,1,1,0
101502,6,21,2861.32,8,0,0,1,0
101503,1,13,1535.05,12,0,1,1,0
101503,2,14,2095.9,9,0,0,0,0
101503,3,11,1066.49,10,0,0,1,1
101503,4,17,2128.36,8,1,0,1,0
101503,5,8,922.74,7,0,1,1,1
101503,6,11,528.47,4,0,1,1,0
101504,1,12,1615.81,8,0,0,1,0
101504,2,8,191.36,13,0,0,1,0
101504,3,8,997.1,5,1,0,1,0
101504,4,13,824.59,5,1,0,0,0
101504,5,6,125.37,21,2,1,1,0
101504,6,8,800.63,8,0,0,1,0
101505,1,14,583.26,15,1,0,0,0
101505,2,14,1951.23,18,0,1,1,0
101505,3,6,638.86,18,0,1,1,0
101505,4,10,982.38,12,1,0,0,0
101505,5,10,230.13,22,0,0,1,0
101505,6,11,1100.73,9,0,0,1,0
101506,1,12,1213.43,10,0,0,1,0
101506,2,30,3325.14,15,1,0,1,0
101506,3,27,1761.04,8,0,1,0,0
101506,4,21,3089.37,13,0,0,0,0
101506,5,17,640.9,12,0,0,1,0
101506,6,24,3412.2,10,0,0,0,1
101507,1,28,1178.01,16,0,0,1,0
101507,2,31,4025.34,6,0,1,1,0
101507,3,16,2136.61,12,1,0,1,0
101507,4,18,516.35,19,1,0,0,1
101507,5,27,3518.89,9,0,0,0,0
101507,6,15,527.54,11,0,1,1,0
101508,1,10,802.61,10,0,0,1,0
101508,2,14,1492.1,5,0,0,0,0
101508,3,10,955.57,20,0,0,1,0
101508,4,5,488.96,7,1,0,1,0
101508,5,10,1307.61,12,0,0,1,0
101508,6,7,592.13,14,0,1,1,0
101509,1,15,516.54,12,1,1,1,1
101509,2,20,2286.74,8,0,0,0,0
101509,3,29,2384.31,5,0,1,1,1
101509,4,17,682.21,9,0,1,1,1
101509,5,29,2315.64,15,0,0,0,1
101509,6,18,1983.45,6,1,1,1,0
101510,1,9,322.84,16,1,0,0,0
101510,2,4,407.91,8,0,0,1,1
101510,3,4,155.52,9,0,0,0,0
101510,4,8,463.44,21,0,1,1,0
101510,5,10,671.69,22,1,0,1,0
101510,6,4,173.22,12,0,0,0,0
101511,1,20,455.02,12,1,1,1,0
101511,2,26,3482.74,12,2,0,1,1
101511,3,26,1992.17,12,0,0,1,1
101511,4,14,1231.36,11,0,1,0,0
101511,5,17,1761.12,7,1,1,0,0
101511,6,24,2658.61,13,1,0,1,0
101512,1,6,432.72,20,1,1,1,0
101512,2,12,575.46,15,0,0,0,1
101512,3,11,1013.5,8,0,0,1,1
101512,4,9,641.0,11,0,0,1,1
101512,5,7,579.74,10,0,1,1,0
101512,6,14,1710.68,5,1,1,1,0
101513,1,8,1090.34,10,0,0,1,0
101513,2,5,318.12,17,2,1,0,0
101513,3,7,339.08,15,0,0,1,1
101513,4,10,398.33,14,0,1,1,0
101513,5,7,470.66,15,0,0,0,0
101513,6,10,895.57,11,1,1,1,0
101514,1,30,1994.49,17,1,1,1,0
101514,2,21,2653.18,12,0,1,1,0
101514,3,22,2923.65,15,2,1,1,0
101514,4,16,1761.05,8,0,0,0,0
101514,5,31,3840.07,10,0,1,1,0
101514,6,25,3530.78,14,0,1,1,0
101515,1,4,349.36,11,0,1,1,1
101515,2,2,127.63,18,0,0,0,0
101515,3,5,328.38,20,0,1,0,1
101515,4,4,111.42,19,1,1,1,0
101515,5,3,274.93,4,0,0,1,1
101515,6,2,54.52,10,0,0,1,0
101516,1,6,857.68,11,0,1,1,0
101516,2,10,1263.9,9,0,1,1,0
101516,3,7,352.56,13,0,0,0,0
101516,4,8,989.43,14,1,1,1,0
101516,5,4,251.53,14,0,0,1,0
101516,6,6,343.35,5,0,1,1,0
101517,1,8,218.01,18,1,1,1,0
101517,2,7,643.36,12,1,0,1,1
101517,3,10,1287.8,12,0,0,1,0
101517,4,10,1385.46,8,1,0,1,1
101517,5,12,723.82,7,0,1,0,0
101517,6,15,465.8,17,1,1,1,0
101518,1,6,614.63,16,0,1,1,0
101518,2,5,663.01,11,0,0,1,0
101518,3,4,385.88,19,0,0,0,0
101518,4,6,810.71,7,2,0,0,0
101518,5,3,392.92,16,0,1,1,0
101518,6,4,224.21,8,0,0,1,1
101519,1,15,1947.21,17,0,0,1,0
101519,2,16,1474.23,12,0,1,1,1
101519,3,11,1449.42,7,0,0,1,0
101519,4,11,405.55,14,0,0,1,1
101519,5,17,1111.61,13,1,1,1,0
101519,6,15,401.13,7,0,0,1,0
101520,1,25,2461.13,18,1,0,0,0
101520,2,13,452.55,9,0,0,0,0
101520,3,17,456.68,14,0,1,1,0
101520,4,14,331.04,7,0,1,1,0
101520,5,12,1260.53,8,0,0,1,0
101520,6,22,2105.63,8,0,0,1,0
101521,1,11,930.21,12,1,0,0,0
101521,2,6,614.38,20,0,0,1,0
101521,3,6,855.53,8,0,0,1,0
101521,4,6,702.19,7,1,0,0,0
101521,5,10,1444.58,19,0,0,0,0
101521,6,6,569.27,7,1,0,1,0
101522,1,19,589.47,18,2,0,1,1
101522,2,39,5626.77,13,0,1,0,0
101522,3,18,1672.13,20,1,0,1,1
101522,4,28,4123.03,13,0,0,0,0
101522,5,35,3333.99,10,0,0,0,0
101522,6,15,1926.79,13,0,1,1,0
101523,1,5,303.6,13,0,1,1,0
101523,2,6,884.33,10,0,0,1,0
101523,3,7,592.59,11,0,0,1,0
101523,4,12,1415.5,11,1,0,1,0
101523,5,8,423.86,22,0,1,1,0
101523,6,6,657.54,17,0,0,1,0
101524,1,10,1449.3,4,0,0,1,0
101524,2,11,382.05,8,1,0,1,1
101524,3,9,231.65,23,0,0,1,1
101524,4,5,197.07,8,0,0,1,0
101524,5,11,813.02,8,0,0,1,0
101524,6,9,1339.0,7,0,1,1,1
101525,1,20,650.07,9,0,0,0,0
101525,2,9,691.66,11,0,1,1,1
101525,3,13,1510.37,8,0,0,1,0
101525,4,18,1964.31,9,1,0,1,0
101525,5,16,685.77,6,2,0,0,0
101525,6,20,2533.21,7,0,0,1,0
101526,1,24,1386.78,10,1,0,1,0
101526,2,20,2165.58,17,2,0,1,0
101526,3,21,3086.89,9,1,0,0,0
101526,4,9,1317.12,14,0,1,0,0
101526,5,20,849.11,11,0,0,0,1
101526,6,21,2542.99,11,0,0,0,0
101527,1,20,2301.6,9,0,1,1,0
101527,2,19,1946.71,8,0,0,0,0
101527,3,18,985.47,11,1,1,1,0
101527,4,24,2318.31,20,1,0,1,0
101527,5,22,2254.73,11,0,0,1,0
101527,6,30,1309.33,9,0,1,0,0
101528,1,20,908.39,4,1,0,1,0
101528,2,22,2687.76,19,1,0,1,0
101528,3,15,2153.94,13,0,0,1,0
101528,4,24,1406.07,10,0,1,1,1
101528,5,19,1051.2,19,0,0,1,0
101528,6,16,2122.2,15,0,1,0,0
101529,1,11,1536.26,6,1,1,1,1
101529,2,17,1331.35,10,0,0,1,1
101529,3,11,1620.85,9,0,0,0,0
101529,4,7,794.89,17,0,0,1,0
101529,5,18,412.42,16,1,0,1,0
101529,6,16,1548.86,16,0,1,1,0
101530,1,6,550.76,14,0,0,1,0
101530,2,9,742.46,4,0,0,1,1
101530,3,11,1550.27,10,0,0,1,0
101530,4,11,1179.02,18,0,1,1,0
101530,5,12,1224.05,8,0,0,1,1
101530,6,8,578.56,8,1,0,1,0
101531,1,6,284.95,15,0,0,0,0
101531,2,8,575.94,15,0,0,1,1
101531,3,15,468.16,8,0,0,0,0
101531,4,7,729.84,17,1,0,1,0
101531,5,16,1135.28,21,0,1,1,0
101531,6,8,1144.72,12,1,1,1,1
101532,1,13,1641.72,13,1,0,1,0
101532,2,20,2550.8,18,2,0,1,0
101532,3,17,1900.99,11,0,0,1,0
101532,4,12,1261.1,14,0,1,1,0
101532,5,11,566.43,16,0,1,1,0
101532,6,19,507.74,12,1,1,1,0
101533,1,16,1183.0,8,1,1,1,0
101533,2,11,369.44,9,0,0,0,1
101533,3,8,1032.99,18,1,0,1,0
101533,4,12,1122.34,12,0,0,1,0
101533,5,7,993.48,14,1,1,0,0
101533,6,12,334.25,14,0,0,1,0
101534,1,5,181.98,19,1,0,1,0
101534,2,8,610.47,11,0,1,0,0
101534,3,3,368.74,18,0,1,1,0
101534,4,6,582.98,10,0,1,0,1
101534,5,7,265.9,13,1,0,1,0
101534,6,7,510.54,7,1,0,1,0
101535,1,15,1809.2,17,0,0,0,0
101535,2,11,1323.86,11,0,1,0,0
101535,3,15,1026.18,17,1,1,1,0
101535,4,12,1654.63,8,0,0,1,0
101535,5,7,394.65,14,0,0,1,0
101535,6,15,1594.11,13,0,1,0,0
101536,1,6,674.23,10,1,0,1,0
101536,2,7,228.78,8,1,0,1,1
101536,3,8,265.28,15,0,0,0,1
101536,4,12,1707.43,10,0,0,0,1
101536,5,10,1046.15,10,0,0,0,0
101536,6,8,215.72,11,0,1,1,0
101537,1,4,492.82,17,0,0,0,0
101537,2,7,480.09,5,0,0,0,1
101537,3,7,930.98,4,0,1,0,0
101537,4,8,979.88,17,1,1,1,0
101537,5,4,171.13,15,0,1,1,0
101537,6,9,825.01,11,0,1,1,0
101538,1,17,1199.49,11,1,0,0,1
101538,2,10,750.71,15,0,0,1,0
101538,3,10,1141.09,7,0,1,1,0
101538,4,16,1015.11,13,1,0,1,0
101538,5,10,1326.67,9,0,0,1,0
101538,6,7,1007.16,7,0,0,0,0
101539,1,5,447.22,7,0,1,0,0
101539,2,5,284.27,14,0,0,1,0
101539,3,5,400.44,15,1,1,1,0
101539,4,7,306.46,14,0,0,0,0
101539,5,9,1140.56,15,2,0,0,0
101539,6,5,107.59,9,0,0,1,0
101540,1,9,933.46,12,0,0,0,1
101540,2,6,253.17,11,0,1,0,0
101540,3,10,775.05,8,0,0,1,0
101540,4,7,949.2,23,0,0,0,0
101540,5,5,647.8,15,0,1,1,1
101540,6,7,176.4,20,0,1,0,1
101541,1,16,696.05,16,0,0,1,0
101541,2,16,789.46,11,0,0,0,0
101541,3,14,451.14,7,0,1,1,0
101541,4,11,247.83,15,1,0,0,1
101541,5,15,670.7,10,1,0,1,0
101541,6,13,1934.0,9,0,1,1,1
101542,1,6,345.03,14,0,0,1,0
101542,2,8,543.94,12,0,0,1,0
101542,3,3,78.5,17,0,0,0,0
101542,4,5,141.43,12,0,1,0,0
101542,5,3,277.31,11,0,0,1,0
101542,6,4,544.84,7,0,0,1,0
101543,1,33,1802.6,6,0,0,1,0
101543,2,22,1057.45,17,0,1,1,1
101543,3,14,496.2,17,0,0,0,0
101543,4,14,1331.09,9,0,0,1,0
101543,5,29,1813.92,6,0,1,1,0
101543,6,23,2598.0,15,0,1,0,1
101544,1,30,1422.23,12,1,0,1,0
101544,2,24,602.64,18,2,0,0,0
101544,3,27,3071.23,16,2,0,1,0
101544,4,23,1551.75,16,0,0,1,0
101544,5,21,1321.5,4,1,0,0,0
101544,6,24,3022.54,14,0,0,1,0
101545,1,8,383.01,18,1,1,1,0
101545,2,7,538.78,6,3,1,1,0
101545,3,8,1113.26,18,1,1,0,1
101545,4,7,562.42,9,0,1,1,0
101545,5,11,758.94,7,1,1,0,1
101545,6,14,1112.31,11,0,1,1,0
101546,1,27,2577.41,6,1,0,1,0
101546,2,19,1190.74,8,1,1,1,0
101546,3,19,1432.38,12,1,1,1,0
101546,4,24,701.65,12,0,1,0,0
101546,5,12,336.39,13,2,0,1,1
101546,6,20,1498.54,9,1,1,1,0
101547,1,4,539.57,12,0,1,0,0
101547,2,5,356.15,5,0,0,1,1
101547,3,6,495.61,10,1,1,0,0
101547,4,6,123.79,7,1,0,1,0
101547,5,8,205.1,14,1,0,1,0
101547,6,4,472.17,14,0,1,1,0
101548,1,11,839.63,13,0,0,1,0
101548,2,15,1152.76,16,1,0,1,1
101548,3,17,2405.89,9,1,0,1,0
101548,4,8,825.52,8,0,1,1,0
101548,5,15,1448.71,13,0,0,0,0
101548,6,18,532.39,9,0,0,1,1
101549,1,15,484.05,7,0,1,1,1
101549,2,12,555.03,11,0,1,1,0
101549,3,13,1415.64,5,0,0,0,0
101549,4,16,1927.97,9,0,1,1,0
101549,5,9,1272.96,10,0,1,0,0
101549,6,8,830.49,15,1,1,0,1
101550,1,17,589.51,14,1,0,1,0
101550,2,22,914.79,19,0,1,1,0
101550,3,11,1105.96,14,1,0,0,0
101550,4,20,2114.71,5,0,0,0,0
101550,5,22,1314.24,10,0,1,1,0
101550,6,18,1592.26,7,0,0,1,0
101551,1,14,1875.62,17,0,1,0,0
101551,2,33,4601.3,8,0,1,0,0
101551,3,18,2545.71,16,0,1,0,0
101551,4,31,1446.06,16,0,1,1,1
101551,5,15,1645.72,7,0,0,0,0
101551,6,22,2515.58,9,1,1,1,0
101552,1,15,360.53,10,0,1,1,0
101552,2,8,340.12,8,0,0,1,0
101552,3,6,687.42,11,0,0,1,0
101552,4,10,880.48,8,0,1,1,0
101552,5,11,1500.17,8,0,0,1,1
101552,6,9,1191.09,19,0,0,1,0
101553,1,31,3803.62,9,1,1,1,0
101553,2,13,1383.95,7,0,0,1,0
101553,3,27,4049.72,6,0,0,0,0
101553,4,26,2366.31,10,2,0,1,0
101553,5,15,1761.86,9,0,0,1,1
101553,6,13,1320.48,9,1,0,1,0
101554,1,11,563.96,12,0,1,1,1
101554,2,15,556.36,7,0,0,1,0
101554,3,22,3098.72,14,0,0,1,0
101554,4,10,684.13,14,0,0,1,0
101554,5,12,466.63,6,0,1,1,0
101554,6,14,2011.14,20,1,0,0,0
101555,1,3,70.86,7,1,0,1,0
101555,2,2,249.58,14,0,0,0,0
101555,3,3,375.94,19,0,0,0,0
101555,4,3,259.9,20,0,0,0,0
101555,5,3,202.22,8,0,0,1,1
101555,6,3,310.05,15,0,0,0,0
101556,1,12,335.84,12,0,0,1,0
101556,2,8,555.94,14,2,0,1,0
101556,3,6,326.61,11,0,0,0,0
101556,4,7,467.45,15,0,0,1,0
101556,5,10,636.2,5,0,1,1,0
101556,6,10,804.46,5,1,0,1,0
101557,1,19,672.74,3,1,1,1,0
101557,2,22,1798.12,13,0,0,1,0
101557,3,18,1067.52,11,0,1,1,0
101557,4,20,2674.88,20,0,0,1,0
101557,5,20,2104.02,4,1,1,1,0
101557,6,24,1432.42,22,0,1,0,0
101558,1,29,3231.79,10,1,1,0,0
101558,2,17,2426.1,11,0,1,1,0
101558,3,31,3109.4,21,2,0,1,0
101558,4,24,1720.91,18,0,1,1,0
