customer_id,month,txn_count,txn_amount,app_logins,complaints,channel_atm,channel_mobile,channel_branch,snapshot_date
15779207,1,15,1410.65,12,2,0,0,0,2026-01-31
15779207,2,22,2199.21,8,1,0,1,0,2026-02-28
15779207,3,15,1230.68,9,1,0,1,1,2026-03-31
15779207,4,10,276.67,9,0,0,1,0,2026-04-30
15779207,5,21,460.84,23,0,0,1,1,2026-05-31
15779207,6,19,785.31,11,0,1,0,1,2026-06-30
15814116,1,10,797.0,10,3,1,1,0,2026-01-31
15814116,2,5,160.53,13,0,0,0,0,2026-02-28
15814116,3,15,1107.87,15,0,1,1,1,2026-03-31
15814116,4,9,401.64,8,1,1,1,0,2026-04-30
15814116,5,7,341.51,9,0,1,1,0,2026-05-31
15814116,6,10,1117.69,12,0,1,0,0,2026-06-30
15665087,1,17,946.92,13,0,0,1,0,2026-01-31
15665087,2,20,1036.42,9,2,1,1,0,2026-02-28
15665087,3,16,2784.66,7,1,1,1,0,2026-03-31
15665087,4,19,1482.68,13,0,0,1,0,2026-04-30
15665087,5,11,365.78,9,0,0,0,0,2026-05-31
15665087,6,14,1090.04,11,1,0,1,0,2026-06-30
15611189,1,12,345.55,7,0,0,1,0,2026-01-31
15611189,2,14,1182.89,11,0,0,0,0,2026-02-28
15611189,3,8,550.86,8,0,1,0,0,2026-03-31
15611189,4,12,1184.99,5,0,1,1,0,2026-04-30
15611189,5,8,403.62,16,1,1,1,1,2026-05-31
15611189,6,7,458.2,9,0,0,0,0,2026-06-30
15729718,1,8,348.13,11,0,0,1,0,2026-01-31
15729718,2,3,181.6,6,0,0,1,0,2026-02-28
15729718,3,5,476.19,0,0,0,1,0,2026-03-31
15729718,4,6,223.5,1,2,1,1,0,2026-04-30
15729718,5,1,56.54,0,0,0,1,0,2026-05-31
15729718,6,1,95.1,1,2,0,0,0,2026-06-30
15733602,1,21,1421.05,11,0,1,0,1,2026-01-31
15733602,2,14,1127.82,13,0,0,0,0,2026-02-28
15733602,3,17,1601.93,16,0,0,0,1,2026-03-31
15733602,4,20,1529.81,11,0,0,1,0,2026-04-30
15733602,5,16,563.95,12,1,1,1,0,2026-05-31
15733602,6,23,2099.85,6,0,0,1,0,2026-06-30
15620103,1,12,1496.61,12,1,0,1,0,2026-01-31
15620103,2,17,316.85,11,0,0,0,0,2026-02-28
15620103,3,11,1018.81,6,0,0,1,0,2026-03-31
15620103,4,10,277.94,7,2,0,1,1,2026-04-30
15620103,5,14,1049.72,8,0,0,1,0,2026-05-31
15620103,6,13,2226.73,11,1,1,1,0,2026-06-30
15770406,1,20,2960.96,14,2,0,0,0,2026-01-31
15770406,2,22,1435.26,9,0,1,1,1,2026-02-28
15770406,3,11,663.01,6,0,0,1,0,2026-03-31
15770406,4,14,979.41,8,1,0,1,0,2026-04-30
15770406,5,12,339.21,8,0,0,0,0,2026-05-31
15770406,6,15,562.35,4,0,1,1,0,2026-06-30
15800554,1,13,691.86,8,0,0,1,0,2026-01-31
15800554,2,16,1893.33,18,0,0,1,0,2026-02-28
15800554,3,25,1115.61,10,1,0,1,0,2026-03-31
15800554,4,18,1518.13,11,0,1,1,0,2026-04-30
15800554,5,11,498.52,8,0,0,1,1,2026-05-31
15800554,6,16,2316.76,12,0,0,1,0,2026-06-30
15611409,1,8,619.34,8,2,0,1,0,2026-01-31
15611409,2,15,680.0,19,0,0,1,0,2026-02-28
15611409,3,9,1006.46,10,0,0,1,0,2026-03-31
15611409,4,6,85.75,7,0,1,1,1,2026-04-30
15611409,5,6,286.7,9,1,1,0,0,2026-05-31
15611409,6,8,968.98,9,1,1,1,0,2026-06-30
15646535,1,5,346.41,9,0,0,1,0,2026-01-31
15646535,2,9,455.16,14,0,0,1,0,2026-02-28
15646535,3,8,487.44,13,0,0,1,0,2026-03-31
15646535,4,7,484.81,5,0,0,1,0,2026-04-30
15646535,5,5,343.61,4,1,0,1,0,2026-05-31
15646535,6,3,321.76,6,2,0,1,0,2026-06-30
15575430,1,18,1075.88,12,0,0,1,0,2026-01-31
15575430,2,16,1332.95,10,0,0,0,0,2026-02-28
15575430,3,13,716.05,10,0,0,1,0,2026-03-31
15575430,4,17,885.26,13,0,1,0,0,2026-04-30
15575430,5,15,575.95,11,3,1,0,0,2026-05-31
15575430,6,13,837.35,8,1,0,1,0,2026-06-30
15711299,1,17,1283.39,10,0,0,0,0,2026-01-31
15711299,2,13,775.56,6,1,0,1,0,2026-02-28
15711299,3,18,417.73,6,1,0,1,0,2026-03-31
15711299,4,17,903.69,6,2,0,1,0,2026-04-30
15711299,5,18,2661.29,10,0,1,1,0,2026-05-31
15711299,6,16,490.79,7,1,1,1,0,2026-06-30
15642063,1,11,703.92,12,0,1,1,0,2026-01-31
15642063,2,14,1385.27,9,0,1,1,0,2026-02-28
15642063,3,15,1240.0,14,0,0,0,0,2026-03-31
15642063,4,4,417.43,7,0,1,1,0,2026-04-30
15642063,5,13,652.88,13,0,0,0,0,2026-05-31
15642063,6,7,396.62,9,0,0,0,1,2026-06-30
15706602,1,23,1737.52,12,1,1,1,0,2026-01-31
15706602,2,15,1093.47,17,0,0,1,0,2026-02-28
15706602,3,16,479.04,13,2,0,1,0,2026-03-31
15706602,4,15,852.8,16,0,0,1,0,2026-04-30
15706602,5,14,438.74,5,1,0,1,0,2026-05-31
15706602,6,5,1008.6,12,0,1,1,0,2026-06-30
15592773,1,5,483.73,8,1,0,0,0,2026-01-31
15592773,2,10,678.06,6,1,0,1,0,2026-02-28
15592773,3,2,194.72,15,0,0,1,0,2026-03-31
15592773,4,6,753.77,8,1,0,0,1,2026-04-30
15592773,5,8,568.03,6,0,1,1,0,2026-05-31
15592773,6,5,421.63,6,1,1,1,0,2026-06-30
15786539,1,19,702.74,16,0,1,1,0,2026-01-31
15786539,2,12,795.81,9,1,1,1,1,2026-02-28
15786539,3,17,449.34,19,1,0,0,0,2026-03-31
15786539,4,15,455.01,11,1,1,1,0,2026-04-30
15786539,5,14,858.91,18,0,0,1,0,2026-05-31
15786539,6,19,641.57,10,0,1,0,0,2026-06-30
15737542,1,9,782.59,15,0,1,0,0,2026-01-31
15737542,2,10,512.9,11,1,0,1,1,2026-02-28
15737542,3,12,1528.61,6,0,1,1,0,2026-03-31
15737542,4,4,627.8,13,0,0,1,1,2026-04-30
15737542,5,8,461.98,12,0,1,1,0,2026-05-31
15737542,6,5,411.05,11,1,0,1,0,2026-06-30
15590234,1,8,616.17,11,1,1,1,0,2026-01-31
15590234,2,4,299.57,4,0,1,0,0,2026-02-28
15590234,3,2,91.61,9,0,1,1,0,2026-03-31
15590234,4,0,0.0,5,1,0,1,0,2026-04-30
15590234,5,1,48.18,1,3,1,1,1,2026-05-31
15590234,6,0,0.0,2,3,1,0,1,2026-06-30
15773776,1,20,601.6,8,0,0,1,1,2026-01-31
15773776,2,18,802.78,13,2,0,1,0,2026-02-28
15773776,3,21,880.25,17,0,1,1,0,2026-03-31
15773776,4,15,640.8,14,1,1,1,0,2026-04-30
15773776,5,10,406.47,10,0,0,0,1,2026-05-31
15773776,6,15,947.01,12,0,1,1,0,2026-06-30
15728082,1,10,163.41,17,0,1,0,0,2026-01-31
15728082,2,8,266.13,12,0,0,0,1,2026-02-28
15728082,3,7,175.22,12,0,1,0,0,2026-03-31
15728082,4,6,288.58,7,0,0,1,1,2026-04-30
15728082,5,7,451.67,12,1,1,0,0,2026-05-31
15728082,6,9,1038.09,12,1,1,1,1,2026-06-30
15609987,1,10,472.98,11,0,1,1,0,2026-01-31
15609987,2,13,604.03,17,0,1,0,0,2026-02-28
15609987,3,12,662.28,12,2,1,0,1,2026-03-31
15609987,4,8,574.59,10,0,0,1,0,2026-04-30
15609987,5,9,289.57,8,1,0,0,0,2026-05-31
15609987,6,12,772.97,7,0,0,1,0,2026-06-30
15735330,1,6,317.28,13,1,0,0,0,2026-01-31
15735330,2,6,213.25,15,1,1,1,1,2026-02-28
15735330,3,12,592.13,11,0,0,0,0,2026-03-31
15735330,4,6,404.45,8,0,0,1,0,2026-04-30
15735330,5,16,1903.39,13,1,1,1,0,2026-05-31
15735330,6,8,247.46,8,1,0,0,0,2026-06-30
15649430,1,13,1191.72,16,0,1,1,0,2026-01-31
15649430,2,19,921.27,7,0,1,0,0,2026-02-28
15649430,3,18,2295.64,13,0,1,1,0,2026-03-31
15649430,4,21,2208.69,10,0,0,1,0,2026-04-30
15649430,5,14,762.56,9,0,0,0,0,2026-05-31
15649430,6,10,316.89,16,0,0,0,0,2026-06-30
15768777,1,16,439.49,10,1,0,0,0,2026-01-31
15768777,2,11,453.66,10,0,1,1,1,2026-02-28
15768777,3,11,789.03,10,0,0,1,1,2026-03-31
15768777,4,20,1347.44,11,1,0,1,0,2026-04-30
15768777,5,16,938.42,12,1,0,0,0,2026-05-31
15768777,6,23,2469.69,14,0,0,1,1,2026-06-30
15777893,1,8,323.67,12,2,0,1,0,2026-01-31
15777893,2,9,438.94,13,0,1,1,0,2026-02-28
15777893,3,8,196.09,8,0,0,1,0,2026-03-31
15777893,4,9,274.75,7,1,0,1,0,2026-04-30
15777893,5,9,621.91,5,1,1,1,0,2026-05-31
15777893,6,7,475.18,9,0,0,0,1,2026-06-30
15791326,1,6,131.93,15,0,1,0,0,2026-01-31
15791326,2,13,376.91,10,0,1,0,0,2026-02-28
15791326,3,8,657.44,10,0,1,1,0,2026-03-31
15791326,4,10,999.66,7,0,0,1,0,2026-04-30
15791326,5,6,237.85,10,0,0,1,0,2026-05-31
15791326,6,5,227.05,11,0,1,1,0,2026-06-30
15615176,1,5,627.16,10,0,1,1,0,2026-01-31
15615176,2,5,213.55,6,0,1,1,1,2026-02-28
15615176,3,15,1382.06,13,1,1,1,1,2026-03-31
15615176,4,4,416.38,9,0,0,1,0,2026-04-30
15615176,5,12,590.79,14,0,0,1,0,2026-05-31
15615176,6,10,792.69,9,0,0,1,0,2026-06-30
15735221,1,7,521.8,10,1,0,0,0,2026-01-31
15735221,2,8,367.37,14,0,1,1,0,2026-02-28
15735221,3,7,672.55,9,0,0,1,0,2026-03-31
15735221,4,9,336.65,11,0,0,1,0,2026-04-30
15735221,5,11,890.69,8,1,1,1,1,2026-05-31
15735221,6,9,295.94,15,0,0,1,0,2026-06-30
15617991,1,20,1096.03,11,0,0,1,1,2026-01-31
15617991,2,9,395.43,9,0,1,1,0,2026-02-28
15617991,3,4,179.26,6,0,1,1,1,2026-03-31
15617991,4,10,380.26,1,0,0,1,1,2026-04-30
15617991,5,6,157.96,2,1,1,1,0,2026-05-31
15617991,6,2,127.63,3,2,0,1,0,2026-06-30
15658504,1,22,3198.86,8,1,1,0,0,2026-01-31
15658504,2,16,1280.45,11,1,0,0,1,2026-02-28
15658504,3,18,476.21,16,1,0,1,0,2026-03-31
15658504,4,12,1363.13,7,0,1,0,0,2026-04-30
15658504,5,18,1054.32,16,0,1,1,0,2026-05-31
15658504,6,14,1585.61,11,0,0,1,0,2026-06-30
15785705,1,5,129.35,5,0,1,1,0,2026-01-31
15785705,2,9,676.26,4,0,0,1,0,2026-02-28
15785705,3,2,75.11,6,0,1,1,0,2026-03-31
15785705,4,2,131.53,2,0,1,0,0,2026-04-30
15785705,5,3,192.82,1,1,0,1,0,2026-05-31
15785705,6,1,41.82,1,2,0,1,0,2026-06-30
15801817,1,14,1245.67,13,0,0,0,0,2026-01-31
15801817,2,23,793.62,10,0,0,0,0,2026-02-28
15801817,3,10,332.16,8,0,1,1,1,2026-03-31
15801817,4,16,728.76,9,1,0,1,0,2026-04-30
15801817,5,14,662.57,7,0,0,0,0,2026-05-31
15801817,6,17,1010.74,12,0,0,1,0,2026-06-30
15752578,1,9,353.88,10,1,0,0,0,2026-01-31
15752578,2,8,384.11,11,0,0,0,0,2026-02-28
15752578,3,4,155.46,7,0,1,1,0,2026-03-31
15752578,4,7,636.12,11,2,1,0,0,2026-04-30
15752578,5,9,409.63,9,1,0,0,0,2026-05-31
15752578,6,4,266.9,10,0,1,1,0,2026-06-30
15781574,1,18,672.18,13,1,1,0,0,2026-01-31
15781574,2,16,997.92,9,0,1,1,0,2026-02-28
15781574,3,17,1870.37,11,0,0,1,0,2026-03-31
15781574,4,8,742.51,8,0,0,1,0,2026-04-30
15781574,5,9,304.1,7,0,0,1,1,2026-05-31
15781574,6,16,643.25,8,0,1,0,0,2026-06-30
15792107,1,18,1191.3,14,0,0,1,0,2026-01-31
15792107,2,22,1533.18,11,0,0,1,0,2026-02-28
15792107,3,22,1175.73,8,1,1,1,0,2026-03-31
15792107,4,11,932.48,12,0,0,1,0,2026-04-30
15792107,5,12,363.53,15,1,1,0,0,2026-05-31
15792107,6,15,1229.05,4,0,0,1,0,2026-06-30
15569917,1,4,532.1,11,0,0,0,0,2026-01-31
15569917,2,3,165.54,8,2,1,1,1,2026-02-28
15569917,3,4,163.91,3,2,0,1,0,2026-03-31
15569917,4,3,129.4,3,1,1,1,0,2026-04-30
15569917,5,4,207.76,5,1,0,1,0,2026-05-31
15569917,6,5,149.45,3,3,0,0,0,2026-06-30
15721504,1,12,567.69,5,0,1,1,0,2026-01-31
15721504,2,10,444.45,12,0,1,1,0,2026-02-28
15721504,3,11,702.16,8,0,0,1,1,2026-03-31
15721504,4,6,430.38,9,1,0,1,0,2026-04-30
15721504,5,12,824.45,11,0,0,1,0,2026-05-31
15721504,6,9,373.77,13,0,1,1,0,2026-06-30
15757306,1,17,1335.34,7,0,1,1,0,2026-01-31
15757306,2,22,771.67,15,2,1,1,0,2026-02-28
15757306,3,15,1112.57,7,0,0,1,0,2026-03-31
15757306,4,23,2187.7,21,0,0,0,0,2026-04-30
15757306,5,24,2177.11,14,0,0,0,1,2026-05-31
15757306,6,11,858.76,4,1,1,0,0,2026-06-30
15647295,1,10,868.91,9,0,0,1,0,2026-01-31
15647295,2,7,962.72,14,3,0,1,0,2026-02-28
15647295,3,8,284.29,8,0,0,1,0,2026-03-31
15647295,4,5,640.33,12,1,0,0,0,2026-04-30
15647295,5,10,576.49,17,1,0,1,0,2026-05-31
15647295,6,6,470.88,6,2,1,1,0,2026-06-30
15642098,1,7,391.01,8,2,1,1,1,2026-01-31
15642098,2,5,387.63,7,1,1,1,1,2026-02-28
15642098,3,2,126.26,7,0,1,0,0,2026-03-31
15642098,4,2,161.98,5,0,0,0,0,2026-04-30
15642098,5,3,188.6,4,1,0,0,0,2026-05-31
15642098,6,3,75.12,4,0,1,0,0,2026-06-30
15696120,1,14,913.41,9,1,0,1,1,2026-01-31
15696120,2,14,460.35,12,1,0,1,0,2026-02-28
15696120,3,7,618.76,21,1,0,0,0,2026-03-31
15696120,4,8,466.18,13,1,0,1,0,2026-04-30
15696120,5,3,197.66,12,0,0,1,0,2026-05-31
15696120,6,11,912.93,7,1,0,0,0,2026-06-30
15675176,1,18,534.44,8,0,1,1,0,2026-01-31
15675176,2,14,902.42,11,1,1,0,1,2026-02-28
15675176,3,15,1245.5,8,1,1,1,1,2026-03-31
15675176,4,16,1641.79,10,1,0,1,0,2026-04-30
15675176,5,21,1865.43,11,1,0,1,0,2026-05-31
15675176,6,17,1245.58,7,0,1,1,1,2026-06-30
15700046,1,8,572.48,12,1,0,1,0,2026-01-31
15700046,2,12,496.88,12,2,0,0,0,2026-02-28
15700046,3,13,803.95,4,0,0,1,0,2026-03-31
15700046,4,13,533.26,11,0,1,0,0,2026-04-30
15700046,5,5,223.88,13,0,0,1,0,2026-05-31
15700046,6,7,310.11,16,0,1,1,0,2026-06-30
15782089,1,10,586.03,19,0,0,1,0,2026-01-31
15782089,2,11,608.23,10,0,0,1,0,2026-02-28
15782089,3,11,709.76,8,2,0,1,1,2026-03-31
15782089,4,8,322.93,17,0,0,0,0,2026-04-30
15782089,5,9,382.76,10,1,1,0,0,2026-05-31
15782089,6,4,155.55,9,1,0,1,0,2026-06-30
15706394,1,11,544.53,14,0,1,1,0,2026-01-31
15706394,2,15,655.65,10,0,1,1,0,2026-02-28
15706394,3,9,975.06,14,0,0,1,0,2026-03-31
15706394,4,17,2504.23,14,0,0,0,0,2026-04-30
15706394,5,16,766.5,18,1,0,0,0,2026-05-31
15706394,6,18,957.15,10,0,0,1,0,2026-06-30
15759387,1,20,1796.03,15,0,1,1,0,2026-01-31
15759387,2,15,569.97,6,0,1,1,0,2026-02-28
15759387,3,4,183.83,6,0,0,0,1,2026-03-31
15759387,4,7,323.51,3,0,1,1,0,2026-04-30
15759387,5,5,198.37,0,2,0,0,0,2026-05-31
15759387,6,4,504.32,0,0,1,0,0,2026-06-30
15623369,1,7,1123.33,12,0,0,1,0,2026-01-31
15623369,2,16,671.28,11,0,1,0,0,2026-02-28
15623369,3,10,297.84,9,0,1,0,0,2026-03-31
15623369,4,4,393.56,2,0,1,1,1,2026-04-30
15623369,5,5,223.44,6,0,1,1,0,2026-05-31
15623369,6,1,122.78,1,0,0,0,0,2026-06-30
15732943,1,7,607.94,9,0,1,0,0,2026-01-31
15732943,2,10,525.19,8,2,0,0,0,2026-02-28
15732943,3,4,300.82,4,0,0,0,0,2026-03-31
15732943,4,2,99.18,1,2,1,1,1,2026-04-30
15732943,5,0,0.0,2,1,0,0,1,2026-05-31
15732943,6,1,47.17,5,1,0,1,0,2026-06-30
15750545,1,11,253.35,8,1,1,0,0,2026-01-31
15750545,2,6,165.05,2,0,0,0,0,2026-02-28
15750545,3,5,118.14,5,0,1,1,0,2026-03-31
15750545,4,2,181.75,3,3,0,1,1,2026-04-30
15750545,5,2,96.5,1,0,1,0,1,2026-05-31
15750545,6,3,155.06,3,1,1,1,0,2026-06-30
15809909,1,20,2186.79,11,0,0,1,0,2026-01-31
15809909,2,13,726.21,7,0,0,1,0,2026-02-28
15809909,3,16,874.25,16,0,0,1,0,2026-03-31
15809909,4,15,783.76,14,0,1,0,0,2026-04-30
15809909,5,16,1331.7,9,0,0,0,0,2026-05-31
15809909,6,17,792.6,7,0,0,1,1,2026-06-30
15642448,1,13,434.91,14,2,0,1,0,2026-01-31
15642448,2,11,977.87,6,1,1,1,0,2026-02-28
15642448,3,17,1345.9,12,0,0,0,0,2026-03-31
15642448,4,11,493.38,6,0,0,1,0,2026-04-30
15642448,5,21,508.94,12,0,1,1,0,2026-05-31
15642448,6,21,926.68,9,0,1,1,0,2026-06-30
15791944,1,4,110.65,8,0,0,1,0,2026-01-31
15791944,2,5,279.48,8,0,1,1,1,2026-02-28
15791944,3,4,150.35,7,0,1,1,0,2026-03-31
15791944,4,3,190.54,3,0,0,1,1,2026-04-30
15791944,5,7,510.0,3,0,0,0,0,2026-05-31
15791944,6,6,134.72,2,1,0,1,0,2026-06-30
15768342,1,15,2223.77,8,0,0,1,0,2026-01-31
15768342,2,17,1691.51,10,0,0,0,1,2026-02-28
15768342,3,12,534.59,7,1,0,1,1,2026-03-31
15768342,4,9,536.03,8,0,0,0,0,2026-04-30
15768342,5,12,504.88,5,0,0,1,0,2026-05-31
15768342,6,8,403.26,5,0,1,1,0,2026-06-30
15567919,1,15,773.36,9,1,0,0,1,2026-01-31
15567919,2,17,897.89,11,0,0,1,0,2026-02-28
15567919,3,18,392.56,9,0,0,0,0,2026-03-31
15567919,4,15,679.31,5,0,1,0,1,2026-04-30
15567919,5,15,1786.25,11,1,0,1,1,2026-05-31
15567919,6,12,834.22,11,1,0,1,0,2026-06-30
15674750,1,9,640.93,4,1,1,1,0,2026-01-31
15674750,2,8,766.49,12,0,0,0,1,2026-02-28
15674750,3,4,204.29,12,0,0,0,0,2026-03-31
15674750,4,7,291.75,6,0,0,1,0,2026-04-30
15674750,5,8,392.92,15,0,1,0,0,2026-05-31
15674750,6,11,556.88,8,0,0,1,0,2026-06-30
15778345,1,9,483.64,15,0,1,0,0,2026-01-31
15778345,2,13,682.54,6,1,1,0,0,2026-02-28
15778345,3,4,111.55,7,0,0,1,1,2026-03-31
15778345,4,9,315.08,13,1,0,1,0,2026-04-30
15778345,5,7,639.45,10,0,0,1,0,2026-05-31
15778345,6,7,996.83,9,0,0,1,0,2026-06-30
15687634,1,17,1666.19,15,0,0,1,0,2026-01-31
15687634,2,22,2287.88,13,0,0,1,0,2026-02-28
15687634,3,10,874.16,12,0,1,1,0,2026-03-31
15687634,4,13,372.02,4,0,0,1,0,2026-04-30
15687634,5,14,409.25,8,0,0,1,0,2026-05-31
15687634,6,8,1002.15,3,1,1,1,0,2026-06-30
15666096,1,26,2596.99,10,0,0,1,0,2026-01-31
15666096,2,16,2072.72,8,0,1,1,1,2026-02-28
15666096,3,23,1072.4,15,0,1,1,0,2026-03-31
15666096,4,18,1801.82,22,0,0,1,0,2026-04-30
15666096,5,11,655.16,16,0,1,1,1,2026-05-31
15666096,6,10,1225.67,13,0,0,1,0,2026-06-30
15581700,1,17,755.41,9,1,0,1,0,2026-01-31
15581700,2,22,849.13,9,0,1,1,0,2026-02-28
15581700,3,28,1987.18,15,0,1,1,0,2026-03-31
15581700,4,20,1321.95,13,0,1,0,1,2026-04-30
15581700,5,20,1550.97,15,0,0,0,1,2026-05-31
15581700,6,14,1033.06,10,0,0,1,0,2026-06-30
15656417,1,15,1476.93,10,0,0,1,1,2026-01-31
15656417,2,14,665.06,6,0,1,0,1,2026-02-28
15656417,3,9,744.79,9,0,0,1,1,2026-03-31
15656417,4,5,632.06,8,0,0,1,0,2026-04-30
15656417,5,3,55.14,7,1,1,0,0,2026-05-31
15656417,6,4,241.55,6,0,0,1,1,2026-06-30
15649101,1,5,208.61,8,0,0,1,0,2026-01-31
15649101,2,12,778.37,12,1,0,1,1,2026-02-28
15649101,3,9,883.96,15,0,0,1,0,2026-03-31
15649101,4,14,3736.98,11,1,1,1,0,2026-04-30
15649101,5,8,906.72,10,1,1,0,0,2026-05-31
15649101,6,8,607.3,9,0,0,1,1,2026-06-30
15781975,1,10,418.87,4,0,0,1,0,2026-01-31
15781975,2,6,849.48,15,3,1,1,0,2026-02-28
15781975,3,7,606.44,6,1,0,1,0,2026-03-31
15781975,4,7,346.97,3,2,0,0,1,2026-04-30
15781975,5,1,70.16,3,0,1,1,0,2026-05-31
15781975,6,2,78.15,4,0,0,0,0,2026-06-30
15700511,1,19,845.08,12,0,0,1,0,2026-01-31
15700511,2,17,807.58,11,0,0,1,0,2026-02-28
15700511,3,14,2645.93,9,0,1,1,0,2026-03-31
15700511,4,16,366.91,8,1,1,1,0,2026-04-30
15700511,5,15,1848.69,8,0,1,1,0,2026-05-31
15700511,6,14,887.98,2,0,0,1,0,2026-06-30
15770255,1,11,472.51,15,1,0,1,0,2026-01-31
15770255,2,15,621.58,10,1,0,1,0,2026-02-28
15770255,3,4,208.73,14,2,0,1,0,2026-03-31
15770255,4,6,610.28,11,0,0,0,1,2026-04-30
15770255,5,7,567.9,13,0,0,1,0,2026-05-31
15770255,6,6,375.14,7,1,0,0,1,2026-06-30
15643574,1,8,267.48,9,0,0,1,0,2026-01-31
15643574,2,8,411.11,14,0,0,0,0,2026-02-28
15643574,3,10,985.34,12,1,0,1,0,2026-03-31
15643574,4,12,182.97,14,0,1,1,1,2026-04-30
15643574,5,9,658.36,10,0,0,1,1,2026-05-31
15643574,6,14,1243.75,10,0,1,1,0,2026-06-30
15595010,1,15,671.04,13,0,0,0,1,2026-01-31
15595010,2,10,510.77,10,1,1,1,1,2026-02-28
15595010,3,7,799.04,11,0,1,0,1,2026-03-31
15595010,4,10,961.76,8,1,0,0,0,2026-04-30
15595010,5,5,309.27,7,0,1,0,0,2026-05-31
15595010,6,5,278.41,9,0,0,1,0,2026-06-30
15580579,1,18,948.08,12,0,0,0,0,2026-01-31
15580579,2,10,636.93,7,1,1,1,1,2026-02-28
15580579,3,10,391.0,7,0,0,1,0,2026-03-31
15580579,4,12,369.79,5,1,0,1,0,2026-04-30
15580579,5,10,865.81,11,0,0,1,0,2026-05-31
15580579,6,5,266.87,2,1,0,1,0,2026-06-30
15748532,1,16,1265.14,11,0,0,1,1,2026-01-31
15748532,2,14,962.86,11,0,0,1,0,2026-02-28
15748532,3,19,938.33,15,0,1,1,0,2026-03-31
15748532,4,16,1510.42,18,0,1,1,0,2026-04-30
15748532,5,11,767.13,10,0,1,1,0,2026-05-31
15748532,6,18,887.9,12,0,0,1,0,2026-06-30
15773789,1,11,325.1,12,1,0,1,0,2026-01-31
15773789,2,10,758.68,10,0,1,1,1,2026-02-28
15773789,3,6,306.12,12,4,0,1,0,2026-03-31
15773789,4,5,278.97,11,0,1,1,0,2026-04-30
15773789,5,7,528.23,12,1,0,1,0,2026-05-31
15773789,6,8,462.58,12,0,1,0,0,2026-06-30
15600027,1,10,422.51,14,1,0,0,0,2026-01-31
15600027,2,15,2055.01,23,0,0,1,1,2026-02-28
15600027,3,22,1077.22,15,0,1,0,0,2026-03-31
15600027,4,25,856.26,15,0,1,1,1,2026-04-30
15600027,5,16,1261.51,9,1,0,0,1,2026-05-31
15600027,6,13,439.79,8,0,0,1,0,2026-06-30
15620832,1,12,527.06,10,1,1,0,0,2026-01-31
15620832,2,21,1048.46,14,0,1,1,0,2026-02-28
15620832,3,20,1339.93,12,0,1,1,0,2026-03-31
15620832,4,18,754.02,16,1,0,1,0,2026-04-30
15620832,5,16,415.94,10,0,1,1,0,2026-05-31
15620832,6,13,1614.15,6,1,0,0,1,2026-06-30
15568819,1,9,743.13,9,0,0,0,1,2026-01-31
15568819,2,13,832.88,3,0,1,1,0,2026-02-28
15568819,3,9,737.37,6,0,0,1,0,2026-03-31
15568819,4,11,1095.84,4,3,1,0,0,2026-04-30
15568819,5,10,346.74,3,1,0,1,0,2026-05-31
15568819,6,12,762.77,1,0,1,1,0,2026-06-30
15748691,1,18,567.96,10,0,1,0,1,2026-01-31
15748691,2,17,601.6,12,0,0,1,0,2026-02-28
15748691,3,20,488.47,20,0,1,0,0,2026-03-31
15748691,4,16,2222.92,13,0,0,1,0,2026-04-30
15748691,5,22,2312.17,16,0,1,1,0,2026-05-31
15748691,6,11,473.84,13,0,1,1,0,2026-06-30
15583552,1,5,372.7,4,0,0,1,0,2026-01-31
15583552,2,5,363.39,5,0,1,1,0,2026-02-28
15583552,3,3,67.81,5,0,0,1,0,2026-03-31
15583552,4,8,469.87,4,1,1,1,1,2026-04-30
15583552,5,1,51.29,2,0,0,1,0,2026-05-31
15583552,6,4,133.26,1,0,1,1,0,2026-06-30
15588019,1,6,561.61,13,1,0,0,0,2026-01-31
15588019,2,10,366.73,9,0,0,0,0,2026-02-28
15588019,3,9,265.53,10,1,0,1,0,2026-03-31
15588019,4,12,1157.01,11,2,0,1,0,2026-04-30
15588019,5,12,1183.06,10,0,0,1,0,2026-05-31
15588019,6,6,449.24,7,2,1,1,0,2026-06-30
15713250,1,11,373.35,16,0,0,1,0,2026-01-31
15713250,2,18,684.03,16,0,1,0,0,2026-02-28
15713250,3,18,990.47,16,1,1,0,0,2026-03-31
15713250,4,19,680.59,11,0,0,1,1,2026-04-30
15713250,5,10,1231.96,16,0,0,1,0,2026-05-31
15713250,6,12,1727.59,6,0,0,0,1,2026-06-30
15569595,1,12,705.16,9,0,1,1,0,2026-01-31
15569595,2,16,625.44,8,0,1,1,0,2026-02-28
15569595,3,15,779.94,10,0,0,1,1,2026-03-31
15569595,4,11,1083.56,9,1,0,1,0,2026-04-30
15569595,5,9,716.93,12,0,0,1,0,2026-05-31
15569595,6,6,142.65,15,0,1,0,0,2026-06-30
15794868,1,8,387.62,16,2,1,0,0,2026-01-31
15794868,2,10,1032.99,8,0,1,1,0,2026-02-28
15794868,3,6,361.55,7,1,1,0,0,2026-03-31
15794868,4,6,698.32,7,0,0,1,1,2026-04-30
15794868,5,4,204.89,5,0,1,1,1,2026-05-31
15794868,6,3,67.2,3,1,0,0,0,2026-06-30
15576680,1,13,1012.3,12,0,0,1,0,2026-01-31
15576680,2,10,931.24,8,0,0,1,1,2026-02-28
15576680,3,10,321.14,10,0,1,1,0,2026-03-31
